price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,sqft_above,sqft_basement,yr_built,lat,longs
230000.0,4,1.0,1870,14703,1.5,0,3,6,1090,780,1928,47.5274,-122.281
355000.0,3,2.0,2160,8091,1.5,0,3,8,2160,0,2000,47.3474,-122.303
680000.0,4,3.0,3150,6175,2.0,0,3,9,3150,0,2001,47.5968,-122.017
326995.0,3,2.5,1860,5321,2.0,0,3,7,1860,0,2000,47.3848,-122.033
248000.0,1,1.0,790,12000,1.0,0,3,6,790,0,1918,47.5146,-122.265
792000.0,3,2.5,2250,19270,2.0,0,3,8,2250,0,1999,47.6569,-122.088
530000.0,3,3.5,2320,3174,2.0,0,3,9,2060,260,1997,47.6897,-122.175
268500.0,4,1.75,1670,8000,1.0,0,4,8,1670,0,1974,47.3193,-122.383
624000.0,3,1.75,1510,5200,1.0,0,4,7,860,650,1922,47.6864,-122.365
325000.0,2,2.25,1150,711,2.0,0,3,7,1150,0,2013,47.5323,-122.07
225000.0,3,1.75,1610,14182,1.0,0,4,7,1100,510,1978,47.3174,-122.18
430000.0,5,3.0,2500,5750,1.0,0,3,8,1430,1070,1999,47.551,-122.369
263950.0,3,1.75,1700,11613,1.0,0,5,7,1180,520,1977,47.2874,-122.187
350000.0,4,2.5,2500,5831,2.0,0,3,8,2500,0,2007,47.3454,-122.039
435000.0,3,1.75,1500,8173,1.0,0,3,7,1500,0,1997,47.7293,-122.227
445000.0,4,2.5,2170,5257,2.0,0,3,7,2170,0,1989,47.6999,-122.305
425000.0,3,2.25,1740,9682,1.0,0,5,8,1740,0,1969,47.5138,-122.173
317000.0,3,1.0,1160,8813,1.0,0,3,7,1160,0,1952,47.7257,-122.329
347000.0,3,2.5,1680,4308,2.0,0,3,7,1680,0,2004,47.4802,-122.179
402000.0,4,2.75,2950,15540,1.0,0,4,8,2120,830,1974,47.3845,-122.152
375000.0,3,2.0,1540,8885,1.5,0,5,6,1540,0,1939,47.7403,-121.984
548000.0,4,1.75,1690,7794,1.0,0,3,7,1090,600,1968,47.6888,-122.203
435000.0,3,2.5,3380,7074,2.0,0,3,8,2200,1180,1999,47.7462,-121.978
452000.0,2,1.75,1740,5400,1.0,0,4,7,990,750,1946,47.6971,-122.282
675000.0,4,1.75,1900,8800,1.0,0,3,8,1140,760,1975,47.6579,-122.197
412000.0,4,3.5,3360,9767,2.0,0,3,9,2450,910,1990,47.3047,-122.347
255000.0,5,2.25,2060,8632,1.0,0,3,7,1030,1030,1962,47.4877,-122.335
330000.0,3,2.0,1500,11233,1.0,0,3,7,1500,0,1987,47.7279,-121.967
430000.0,3,1.5,1450,7316,1.0,0,3,7,1450,0,1961,47.7725,-122.349
425000.0,3,1.5,1390,9680,1.0,0,4,7,1390,0,1956,47.634,-122.125
372500.0,5,3.0,2480,10090,1.0,0,3,7,1300,1180,2004,47.4964,-122.263
600000.0,2,1.0,1180,2160,1.0,1,3,7,940,240,1909,47.6313,-122.368
625000.0,4,2.0,1410,4480,1.5,0,3,8,1410,0,1927,47.6385,-122.344
850000.0,3,1.75,2450,8603,1.0,0,5,8,1340,1110,1940,47.6536,-122.414
635000.0,4,2.5,2880,3091,2.0,0,3,9,1940,940,2014,47.5711,-122.286
610000.0,4,2.25,2090,35040,1.0,0,3,8,1490,600,1980,47.5739,-122.032
336750.0,2,2.25,1170,1011,2.0,0,3,7,1170,0,2009,47.5321,-122.073
618250.0,4,3.25,2520,3360,1.5,0,4,8,1550,970,1931,47.6801,-122.315
450000.0,3,2.25,1960,6500,2.0,0,4,8,1960,0,1977,47.6642,-122.129
565000.0,3,1.75,2380,10450,1.0,0,3,8,1400,980,1977,47.6409,-122.111
505000.0,3,2.5,2400,9601,1.0,0,5,7,1390,1010,1977,47.7256,-122.211
900000.0,3,1.75,1540,8400,1.5,0,3,7,1540,0,1902,47.6187,-122.295
340000.0,4,2.5,2160,5455,2.0,0,3,7,2160,0,2003,47.4799,-122.183
279950.0,3,2.5,1608,4800,2.0,0,3,8,1608,0,2013,47.2585,-122.201
771000.0,4,2.5,2420,7200,2.0,0,3,9,2420,0,1991,47.6893,-122.197
480000.0,4,2.5,2080,7966,1.0,0,3,7,1200,880,1970,47.7393,-122.181
292000.0,4,2.5,2060,5950,2.0,0,3,8,2060,0,2000,47.3631,-122.192
699950.0,4,2.0,2070,7830,1.0,1,5,7,1180,890,1941,47.7058,-122.278
325000.0,3,2.25,1890,9646,1.0,0,3,8,1890,0,1966,47.4838,-122.299
485000.0,3,1.0,1020,9835,1.0,0,5,7,1020,0,1955,47.5728,-122.179
425000.0,3,2.25,1870,9000,1.0,0,3,7,1440,430,1978,47.7373,-122.198
370000.0,5,2.5,2740,5460,2.0,0,3,8,2740,0,2005,47.4042,-122.204
473600.0,4,1.5,1780,8400,1.0,0,3,7,1080,700,1969,47.5173,-122.385
367500.0,3,1.0,1270,8792,1.0,0,5,7,1270,0,1969,47.5351,-122.174
575000.0,4,2.0,1650,5000,1.0,0,3,7,1650,0,1955,47.6781,-122.374
270000.0,3,2.5,1540,7739,2.0,0,4,7,1540,0,1986,47.3511,-122.169
580000.0,3,2.25,1640,8625,1.0,0,3,8,1320,320,1987,47.6772,-122.153
252000.0,3,2.0,1370,7500,1.0,0,3,7,1370,0,1997,47.3634,-122.046
527000.0,4,2.25,2330,19436,2.0,0,3,8,2330,0,1987,47.7663,-122.215
345000.0,4,2.75,2250,7412,1.0,0,4,8,1480,770,1975,47.4449,-122.129
580000.0,3,2.5,2040,4627,2.0,0,3,8,2040,0,1992,47.6365,-122.108
520000.0,2,1.0,1340,6380,1.0,0,3,7,890,450,1939,47.697,-122.313
255000.0,3,1.5,910,25500,1.0,0,3,5,910,0,1943,47.4565,-122.276
350000.0,5,1.75,2330,14322,1.0,0,4,7,1180,1150,1968,47.4768,-122.155
760000.0,4,2.25,3040,9690,1.0,0,4,9,1940,1100,1978,47.5923,-122.169
425000.0,3,1.5,1190,8100,1.0,0,3,7,830,360,1947,47.7146,-122.311
627000.0,3,3.5,2710,3475,2.0,0,3,8,1650,1060,2005,47.5359,-122.072
265000.0,3,2.25,1630,10969,2.0,0,3,7,1630,0,1991,47.3305,-122.285
194900.0,2,1.0,810,6697,1.0,0,4,6,810,0,1923,47.3057,-122.216
250000.0,2,1.5,1088,1360,2.0,0,3,7,1088,0,1983,47.7094,-122.213
518000.0,4,2.75,2520,14021,2.0,0,3,9,2520,0,1999,47.7344,-121.957
206000.0,3,1.0,1060,10350,1.0,0,4,7,1060,0,1980,47.365,-122.028
204000.0,3,1.0,980,8000,1.0,0,4,6,980,0,1954,47.42,-122.317
230000.0,3,1.0,940,10875,1.0,0,3,7,940,0,1957,47.5121,-122.168
280400.0,4,1.75,1730,7210,1.0,0,4,7,1010,720,1968,47.354,-122.315
760000.0,3,2.5,2190,10000,1.0,0,4,7,1540,650,1957,47.5419,-122.214
459000.0,3,2.5,1780,4000,2.0,0,4,8,1780,0,1995,47.5677,-122.003
427500.0,4,2.5,2460,5091,2.0,0,3,9,2460,0,2003,47.45,-122.121
336000.0,3,2.25,2820,11625,2.0,0,3,8,2820,0,1986,47.2621,-122.218
701000.0,4,3.0,2910,8540,2.0,0,3,9,2910,0,2003,47.5223,-122.156
399000.0,4,2.5,2800,4687,2.0,0,3,9,2800,0,2005,47.3594,-122.04
546000.0,4,3.0,1790,3600,1.5,0,3,8,1790,0,1901,47.6117,-122.313
550000.0,3,2.0,1490,3880,1.0,0,3,7,1490,0,1959,47.662,-122.363
310000.0,3,2.5,1890,6300,2.0,0,3,7,1890,0,2003,47.3673,-122.031
430760.0,5,2.75,2710,4685,2.0,0,3,8,2710,0,2014,47.3555,-122.062
240000.0,3,2.5,1500,10652,2.0,0,4,7,1500,0,1981,47.4015,-122.176
1100000.0,3,2.75,2640,4050,1.5,0,5,8,1750,890,1926,47.6332,-122.281
696950.0,4,2.75,2450,5376,1.5,0,4,7,1550,900,1920,47.6865,-122.396
780000.0,4,3.0,2440,3600,1.5,0,5,8,1480,960,1929,47.6853,-122.331
685000.0,4,2.0,2340,6000,1.0,0,5,8,1270,1070,1953,47.6495,-122.401
360000.0,3,1.75,1520,12282,1.0,0,3,8,1220,300,1978,47.7516,-122.299
625000.0,4,2.25,2470,17008,2.0,0,4,8,2470,0,1979,47.5924,-122.048
337500.0,2,1.0,1300,6731,1.0,0,3,7,1300,0,1950,47.5697,-122.395
490000.0,3,2.25,2380,6000,1.0,0,3,8,2040,340,1961,47.6955,-122.275
985000.0,3,3.5,2600,11920,2.0,0,5,8,2600,0,1969,47.582,-122.194
185000.0,3,1.75,1500,7800,1.0,0,3,7,1500,0,1968,47.3141,-122.192
409950.0,3,2.5,2655,5080,2.0,0,3,8,2655,0,2013,47.2972,-122.348
390000.0,2,1.0,1140,8147,1.0,0,3,7,1140,0,1958,47.7278,-122.289
412000.0,3,1.75,1880,5752,1.0,0,4,7,940,940,1945,47.5354,-122.378
182500.0,3,1.0,910,7194,1.0,0,4,7,910,0,1971,47.3337,-122.275
455000.0,2,1.5,1310,12196,1.5,0,3,6,1310,0,1970,47.6487,-122.122
420000.0,3,1.75,2390,11242,1.0,0,3,7,1290,1100,1959,47.7759,-122.272
380000.0,4,2.5,2110,5306,2.0,0,3,8,2110,0,2012,47.356,-122.057
210000.0,2,1.5,880,1157,2.0,0,3,7,880,0,2007,47.5188,-122.376
163000.0,3,1.75,1290,4811,1.0,0,3,7,1290,0,1996,47.3912,-122.234
459800.0,3,2.0,1690,16061,1.0,0,3,7,1690,0,1984,47.6359,-122.035
475000.0,3,1.75,1720,3825,1.5,0,3,7,1720,0,1925,47.666,-122.327
443000.0,3,2.25,1920,8223,2.0,0,4,7,1920,0,1989,47.735,-122.201
220000.0,2,1.5,1030,2850,2.0,0,3,7,1030,0,1995,47.3845,-122.039
284000.0,3,1.75,1800,23103,1.0,0,3,7,1800,0,1968,47.6517,-121.906
641200.0,3,1.0,1060,9123,1.0,0,3,7,1060,0,1952,47.6218,-122.193
569000.0,4,2.0,1730,3884,1.0,0,5,7,1060,670,1924,47.6624,-122.349
530000.0,3,1.75,1980,6760,1.0,0,4,8,1980,0,1973,47.6398,-122.113
700000.0,4,1.5,2470,6000,1.5,0,3,7,1480,990,1940,47.6365,-122.391
410000.0,3,2.25,1420,3750,2.0,0,3,7,1420,0,1987,47.5725,-122.383
542300.0,3,2.25,1580,1487,3.0,0,3,9,1580,0,2013,47.6514,-122.386
500000.0,3,2.5,1480,1171,3.0,0,3,8,1480,0,2006,47.62,-122.3
266000.0,4,2.25,1860,12693,1.0,0,3,8,1140,720,1978,47.3114,-122.395
346500.0,2,1.75,1610,6300,1.0,0,3,7,1010,600,1941,47.554,-122.304
710000.0,4,2.5,2880,12349,2.0,0,3,10,2880,0,1996,47.5879,-121.973
449950.0,4,3.0,3290,10783,2.0,0,3,9,3290,0,1990,47.3904,-122.178
255000.0,3,1.0,1430,12420,1.0,0,3,7,1430,0,1964,47.5116,-122.191
290000.0,2,1.5,1076,1060,3.0,0,3,7,1076,0,2006,47.7167,-122.298
383000.0,3,2.5,1720,10031,2.0,0,3,8,1720,0,1993,47.7688,-122.238
430000.0,3,1.0,1740,4800,1.0,0,3,8,1740,0,1952,47.5596,-122.27
420000.0,3,2.25,2020,21010,2.0,0,3,7,2020,0,1995,47.6988,-121.915
265000.0,3,1.75,2050,10519,1.0,0,3,7,1240,810,1979,47.4257,-122.146
217500.0,2,2.0,1070,8400,1.0,0,4,7,1070,0,1980,47.4014,-122.186
535000.0,4,2.5,2240,6920,1.0,0,5,8,1380,860,1974,47.5011,-122.375
500000.0,4,2.5,2230,8560,2.0,0,3,8,2230,0,2002,47.4877,-122.143
455000.0,3,2.5,1870,7344,1.0,0,3,8,1470,400,1980,47.7265,-122.206
215000.0,4,1.5,1430,8775,1.0,0,3,7,1030,400,1979,47.3034,-122.383
430000.0,2,1.5,1320,1194,3.0,0,3,7,1320,0,2001,47.6704,-122.39
461550.0,3,1.5,2090,11895,1.0,0,3,7,1790,300,1954,47.5362,-122.267
370000.0,4,1.0,1540,9541,1.5,0,4,7,1540,0,1961,47.7104,-122.213
450000.0,3,1.75,1540,9154,1.0,0,3,8,1540,0,1983,47.6207,-122.042
566000.0,4,1.75,1900,10297,1.0,0,4,8,1900,0,1966,47.5944,-122.155
286000.0,4,1.75,2190,8400,2.0,0,2,8,2190,0,1978,47.3003,-122.373
375000.0,3,1.75,1430,8412,1.0,0,4,7,1070,360,1928,47.7218,-122.299
465000.0,3,1.75,1490,10757,1.0,0,3,7,1060,430,1966,47.72,-122.229
418500.0,2,1.0,790,5800,1.0,0,3,6,790,0,1943,47.6973,-122.36
453000.0,3,1.0,1210,9473,1.0,0,5,7,1210,0,1955,47.5637,-122.139
434975.0,3,2.25,1590,9960,1.0,0,3,7,1060,530,1976,47.7742,-122.287
1150000.0,3,2.5,2100,15120,1.0,0,4,8,2100,0,1953,47.6201,-122.222
252000.0,3,1.75,2050,11313,1.0,0,3,7,1520,530,1987,47.2837,-122.358
535000.0,2,1.0,1040,5527,1.0,0,3,7,1040,0,1951,47.6774,-122.284
525000.0,3,1.75,1520,7875,1.0,0,5,8,1520,0,1969,47.5569,-122.176
305000.0,3,2.0,1430,12430,1.0,0,4,7,1430,0,1957,47.4903,-122.178
673000.0,4,2.25,2590,8190,2.0,0,4,8,2590,0,1980,47.5619,-122.125
260000.0,3,2.25,1920,9680,1.0,0,4,7,1300,620,1961,47.412,-122.195
222000.0,2,1.0,1550,38449,1.0,0,3,6,1550,0,1947,47.4315,-122.199
430000.0,4,1.5,1810,7200,1.0,0,3,7,1810,0,1966,47.7207,-122.186
446000.0,2,1.0,2550,21675,1.0,1,4,7,1610,940,1958,47.4013,-122.319
354000.0,4,2.5,2900,4762,2.0,0,3,8,2900,0,2005,47.3663,-122.129
418000.0,2,1.5,1480,1349,2.0,0,3,7,1240,240,2007,47.5439,-122.386
545000.0,3,1.75,1680,6200,1.5,0,3,7,1680,0,1916,47.5338,-122.384
810000.0,3,2.5,2610,8481,2.0,0,3,10,2610,0,1993,47.5535,-122.115
367000.0,4,2.5,2960,6219,2.0,0,3,9,2960,0,2006,47.3603,-122.037
501000.0,3,1.0,1160,4360,1.0,0,4,8,1160,0,1929,47.6718,-122.291
419000.0,5,3.0,2190,9652,2.0,0,3,7,2190,0,1999,47.5049,-122.239
539000.0,2,1.75,1900,5175,1.0,0,3,7,1200,700,1919,47.5689,-122.386
255000.0,3,1.5,1340,8450,1.0,0,4,7,1340,0,1958,47.4405,-122.28
689888.0,4,2.25,1930,3500,1.5,0,5,8,1540,390,1916,47.6167,-122.29
272000.0,5,1.5,2550,6300,1.0,0,4,7,1560,990,1959,47.5014,-122.172
561000.0,4,2.5,2550,5395,2.0,0,3,8,2550,0,2001,47.5355,-121.874
444950.0,3,2.5,2020,7800,1.0,0,4,7,1330,690,1958,47.7368,-122.337
825000.0,5,3.0,3070,8474,2.0,0,3,9,3070,0,2011,47.6852,-122.184
602000.0,3,2.25,1580,11580,1.0,0,4,8,1580,0,1979,47.5503,-122.155
990000.0,4,2.5,2540,5930,2.0,0,3,9,2540,0,2003,47.6451,-122.387
617450.0,3,2.0,1580,14398,1.0,0,3,7,1080,500,1981,47.6328,-122.174
270950.0,2,1.0,780,6250,1.0,0,3,6,780,0,1942,47.5099,-122.33
460000.0,4,1.75,1560,7200,1.0,0,3,6,860,700,1943,47.7001,-122.279
279000.0,3,2.5,1660,7388,2.0,0,3,7,1660,0,2003,47.3865,-122.027
352000.0,2,1.0,940,5000,1.0,0,4,7,940,0,1937,47.6879,-122.385
568500.0,3,2.75,2180,7519,1.0,0,4,7,1310,870,1981,47.6959,-122.125
550000.0,4,2.75,3650,4534,2.0,0,3,7,2940,710,2014,47.7397,-122.224
680000.0,4,2.5,3490,3677,2.0,0,3,9,2850,640,2007,47.774,-122.162
640000.0,2,1.75,1760,4400,1.0,0,4,7,880,880,1930,47.65,-122.34
296000.0,3,2.5,1560,5845,2.0,0,3,7,1560,0,2003,47.3851,-122.029
569500.0,4,2.5,2800,8190,1.0,0,3,8,1700,1100,1971,47.7695,-122.368
622500.0,5,2.75,3320,23760,2.0,0,4,8,2190,1130,1975,47.7498,-122.146
382450.0,3,2.5,2220,20531,2.0,0,3,8,2220,0,1998,47.2864,-122.264
205500.0,2,1.0,900,6400,1.0,0,5,6,900,0,1938,47.2113,-121.992
464600.0,3,1.75,1120,5500,1.5,0,4,7,1120,0,1925,47.5445,-122.391
850000.0,3,2.25,3000,18450,1.0,0,3,10,3000,0,1983,47.7274,-122.062
344000.0,4,2.5,2400,4848,2.0,0,3,8,2400,0,2004,47.3626,-122.04
468000.0,2,1.75,1250,7029,1.0,0,4,7,1250,0,1986,47.6936,-122.186
237000.0,3,2.5,1490,2138,2.0,0,3,7,1490,0,2005,47.4324,-122.197
433000.0,3,1.75,1870,7189,1.0,0,3,7,1270,600,1959,47.5412,-122.27
447000.0,3,1.0,1270,8800,1.0,0,3,7,1270,0,1968,47.6703,-122.15
569000.0,4,1.75,2400,21196,1.0,0,5,8,1590,810,1956,47.4282,-122.347
565000.0,4,2.0,2070,7980,1.5,0,4,7,2070,0,1940,47.5092,-122.386
341500.0,5,2.25,3120,10400,2.0,0,3,8,3120,0,1980,47.3097,-122.34
765000.0,4,2.5,3230,4290,2.0,0,3,9,3230,0,2004,47.6874,-122.161
575000.0,3,2.5,1870,3485,2.0,0,3,8,1870,0,2001,47.5493,-122.004
460000.0,3,1.75,1290,8580,1.0,0,4,7,1290,0,1962,47.6707,-122.174
543000.0,3,2.25,1240,949,3.0,0,3,8,1240,0,2008,47.6488,-122.334
949880.0,4,2.25,2290,10687,2.0,0,3,9,2290,0,1978,47.5878,-122.202
756000.0,3,2.5,2160,7525,2.0,0,3,9,2160,0,1986,47.6608,-122.145
482500.0,2,2.5,1170,809,2.0,0,3,9,1170,0,2007,47.6875,-122.339
526000.0,4,2.0,1610,8000,1.0,0,3,7,1190,420,1966,47.6301,-122.118
639000.0,4,1.75,1830,6000,1.0,0,4,7,930,900,1939,47.6536,-122.41
490000.0,3,2.75,1980,3128,2.0,0,4,9,1980,0,1979,47.6109,-122.114
330000.0,4,1.0,1360,13372,1.0,0,3,7,1360,0,1955,47.7622,-122.263
379400.0,4,1.75,2120,7680,1.0,0,4,7,1060,1060,1950,47.7172,-122.361
520000.0,3,2.25,2590,9263,1.0,0,5,8,1440,1150,1977,47.7691,-122.262
376500.0,3,2.0,1630,7800,1.0,0,5,7,1630,0,1950,47.7326,-122.307
450000.0,5,3.5,3931,9497,2.0,0,3,10,2650,1281,2014,47.3008,-122.386
344900.0,4,2.5,2150,7670,1.0,0,5,7,1240,910,1976,47.3942,-122.189
345000.0,4,2.5,1983,6002,2.0,0,3,9,1983,0,2012,47.3281,-122.164
200000.0,2,1.0,700,4700,1.0,0,5,5,700,0,1953,47.4953,-122.169
455000.0,4,2.5,2090,4400,2.0,0,3,8,2090,0,2011,47.5403,-122.286
849000.0,4,1.5,2440,8040,1.0,0,4,8,1440,1000,1950,47.7081,-122.374
382500.0,4,2.5,2210,7079,2.0,0,3,8,2210,0,1993,47.4206,-122.183
429000.0,3,1.0,1540,37950,1.0,0,4,7,1090,450,1959,47.3259,-122.289
402500.0,3,1.0,990,10752,1.5,0,4,7,990,0,1929,47.7648,-122.35
370000.0,3,2.25,1600,7620,1.0,0,3,7,1280,320,1987,47.774,-122.208
269000.0,3,2.5,1730,6653,1.0,0,4,7,1360,370,1990,47.3588,-122.088
445000.0,3,1.5,1310,1266,2.0,0,3,8,1120,190,2002,47.5663,-122.408
230000.0,2,1.0,1280,4635,1.0,0,3,6,840,440,1917,47.5532,-122.28
530100.0,3,1.0,1540,3399,1.5,0,3,7,1200,340,1926,47.6853,-122.359
1065000.0,3,4.0,3370,8252,2.0,0,3,10,3370,0,2014,47.5965,-122.013
280000.0,3,2.5,1860,6607,2.0,0,3,7,1860,0,1989,47.2891,-122.351
372000.0,4,2.75,2330,14175,1.0,0,3,7,1800,530,1980,47.4193,-122.194
230000.0,5,2.0,1210,12538,2.0,0,3,7,1210,0,1982,47.2848,-122.361
399950.0,2,0.75,1330,2856,1.0,0,4,7,930,400,1916,47.5671,-122.37
425000.0,3,2.25,1660,6000,1.0,0,3,7,1110,550,1979,47.6113,-122.297
353000.0,4,1.5,1100,9600,1.0,0,4,6,1100,0,1960,47.7,-122.175
374000.0,2,2.25,1100,1695,2.0,0,3,9,1100,0,2009,47.5663,-122.289
411800.0,4,2.25,2190,6800,1.0,0,5,7,1340,850,1969,47.7367,-122.195
199000.0,4,2.0,1440,9477,1.0,0,3,5,1440,0,1943,47.5093,-122.182
340000.0,2,1.0,860,7102,1.0,0,3,6,860,0,1947,47.7042,-122.369
347000.0,4,2.5,2770,9751,2.0,0,3,8,2770,0,1989,47.3739,-122.126
577000.0,3,2.25,2370,7878,2.0,0,3,8,2370,0,1985,47.7281,-122.168
320000.0,3,2.5,1530,2890,2.0,0,3,7,1530,0,2001,47.5434,-122.293
570000.0,3,2.5,3150,20189,2.0,0,3,10,3150,0,1990,47.447,-122.088
267000.0,3,2.25,2510,9900,1.0,0,3,8,1610,900,1978,47.2988,-122.374
491500.0,4,2.75,2100,7236,1.0,0,3,8,1400,700,1979,47.7267,-122.232
180000.0,3,1.0,940,11055,1.5,0,4,7,940,0,1959,47.3732,-122.295
200000.0,5,1.75,1770,15525,1.0,0,4,7,1770,0,1959,47.5025,-122.142
370000.0,4,2.5,2130,4750,2.0,0,3,8,2130,0,2009,47.4324,-122.184
835000.0,4,2.75,1550,4000,1.5,0,3,9,1550,0,1930,47.6596,-122.28
1100000.0,4,2.75,3590,5625,2.0,0,3,10,3590,0,2012,47.6959,-122.133
490000.0,5,2.75,2990,7200,2.0,0,3,8,2990,0,1997,47.4955,-122.16
332888.0,2,2.5,1050,1029,2.0,0,3,8,950,100,2007,47.6018,-122.299
255000.0,2,1.5,920,1598,2.0,0,3,7,920,0,1995,47.7081,-122.342
630000.0,4,2.5,2807,9430,2.0,0,3,8,2807,0,1996,47.7449,-122.223
734990.0,4,2.5,2650,6884,2.0,0,3,8,2650,0,2012,47.6901,-122.015
777000.0,4,2.5,3170,9900,2.0,0,4,8,3170,0,1979,47.6181,-122.147
390000.0,3,2.25,1250,7500,1.0,0,5,7,1250,0,1942,47.5123,-122.373
250000.0,3,1.75,1350,8548,1.0,0,3,7,1350,0,1985,47.3179,-122.33
259950.0,4,2.0,1540,10212,1.5,0,5,7,1540,0,1948,47.2056,-121.999
792000.0,3,2.5,3320,12840,1.0,0,3,10,2600,720,1990,47.5783,-121.994
290000.0,2,1.75,1560,7575,1.0,0,3,8,1560,0,2002,47.3776,-122.228
530000.0,3,3.5,1550,1233,2.0,0,3,8,1160,390,2005,47.6034,-122.309
552000.0,3,1.0,1430,5000,1.0,0,4,6,1080,350,1919,47.6724,-122.296
320000.0,3,1.0,960,6180,1.0,0,4,6,960,0,1910,47.5518,-122.279
380000.0,2,1.0,1210,4800,1.0,0,3,8,1060,150,1950,47.5625,-122.316
631500.0,2,1.0,1130,2640,1.0,0,4,8,1130,0,1927,47.6438,-122.357
510000.0,3,2.5,2540,40106,2.0,0,3,10,2540,0,1991,47.6037,-122.043
268500.0,4,1.75,1420,7500,1.0,0,4,7,1080,340,1981,47.4025,-122.176
356700.0,2,1.0,1090,5000,1.0,0,4,7,730,360,1942,47.5258,-122.378
385000.0,4,1.75,1660,10757,1.0,0,3,7,1000,660,1980,47.5071,-122.194
509900.0,3,2.5,1790,2700,2.0,0,3,8,1790,0,2010,47.564,-122.093
244000.0,4,1.0,1450,8960,1.0,0,3,6,1450,0,1943,47.4972,-122.348
389000.0,3,1.0,1380,6591,1.0,0,4,7,1380,0,1947,47.7164,-122.351
925000.0,3,2.5,2690,7000,2.0,0,5,7,1840,850,1943,47.6784,-122.277
337000.0,4,2.5,2610,5240,2.0,0,3,8,2610,0,2004,47.345,-122.042
230000.0,4,1.5,1050,9516,1.0,0,4,7,1050,0,1969,47.4151,-122.181
253000.0,4,2.0,1910,7826,1.0,0,4,7,1140,770,1973,47.3493,-122.306
184000.0,3,1.0,970,14850,1.0,0,3,7,970,0,1968,47.3251,-122.268
710800.0,3,2.5,2880,36820,2.0,0,3,10,2880,0,1992,47.766,-122.044
785000.0,3,2.0,2180,5440,1.0,0,5,7,1100,1080,1904,47.657,-122.345
450000.0,4,2.25,1990,7320,1.0,0,4,7,1030,960,1965,47.5237,-122.376
274900.0,4,2.5,1970,6600,2.0,0,3,7,1970,0,1987,47.3491,-122.168
570000.0,3,1.5,1980,10203,1.0,0,4,7,1680,300,1946,47.3402,-122.046
212000.0,3,1.5,1830,12233,1.5,0,4,5,1830,0,1930,47.2057,-122.003
425000.0,2,1.0,1170,5000,1.0,0,4,7,1030,140,1920,47.5449,-122.388
579000.0,3,2.5,2300,18540,1.0,0,3,8,1800,500,1961,47.7767,-122.369
299950.0,3,2.5,1320,3150,2.0,0,3,7,1320,0,2005,47.5328,-122.282
183500.0,3,1.0,1010,7520,1.0,0,4,6,1010,0,1975,47.2699,-122.255
286000.0,3,1.0,950,8400,1.0,0,3,7,950,0,1958,47.5104,-122.166
640000.0,4,1.75,2060,9828,1.0,0,4,8,2060,0,1960,47.5867,-122.174
575000.0,4,2.5,2400,6137,2.0,0,3,8,2400,0,1990,47.6187,-122.04
535000.0,3,2.75,1320,1125,3.0,0,3,8,1320,0,2008,47.6598,-122.348
621500.0,3,1.75,2570,39634,2.0,0,3,8,2570,0,1984,47.596,-122.08
600000.0,3,1.75,1580,7416,1.0,0,3,7,1150,430,1967,47.6056,-122.173
144000.0,3,1.0,1250,8314,1.0,0,3,6,1250,0,1958,47.4522,-122.178
235000.0,3,1.0,1590,13000,1.5,0,3,6,1590,0,1944,47.4789,-122.346
465000.0,3,2.0,1560,8640,1.0,0,5,7,1560,0,1967,47.7294,-122.186
436500.0,2,1.0,1260,5000,1.0,0,3,7,1040,220,1951,47.6782,-122.397
295000.0,3,2.25,1980,8000,1.0,0,4,9,1560,420,1974,47.3149,-122.378
458000.0,3,1.5,1470,9570,1.0,0,3,7,1280,190,1941,47.7032,-122.306
507000.0,4,2.25,1490,956,2.0,0,3,7,1020,470,2005,47.6184,-122.301
199950.0,2,1.0,1010,10057,1.0,0,3,6,1010,0,1961,47.3286,-122.336
631000.0,3,2.25,1670,1396,2.0,0,3,9,1250,420,2015,47.6814,-122.288
249000.0,3,2.5,1850,7200,1.0,0,3,7,1500,350,1979,47.3063,-122.384
306000.0,3,2.0,1160,7217,1.0,0,3,7,1160,0,1969,47.7279,-122.227
146300.0,3,1.0,1200,9668,1.0,0,5,6,1200,0,1975,47.3156,-122.128
269950.0,4,2.5,2060,13500,1.0,0,3,7,1260,800,1968,47.4229,-122.153
245000.0,4,1.5,2010,7561,1.5,0,4,7,1890,120,1921,47.311,-122.227
269950.0,3,2.5,2244,4079,2.0,0,3,7,2244,0,2012,47.2606,-122.254
365000.0,3,1.5,1300,12240,1.0,0,3,7,1300,0,1963,47.737,-122.243
325000.0,4,2.25,1920,11603,2.0,0,4,7,1920,0,1967,47.4315,-122.169
659950.0,3,2.5,2990,9413,2.0,0,3,10,2990,0,2006,47.7341,-122.234
551000.0,4,1.75,2040,6348,1.0,0,3,7,1020,1020,1962,47.6964,-122.336
687015.0,3,1.75,1470,873,3.0,0,3,10,1470,0,2009,47.6256,-122.362
386000.0,4,2.25,2810,8560,1.0,0,3,8,1610,1200,1979,47.4437,-122.124
567500.0,3,2.5,2300,7398,2.0,0,3,8,2300,0,2001,47.5369,-121.876
143000.0,3,1.0,1090,3315,1.0,0,4,6,1090,0,1969,47.3159,-122.183
665000.0,3,1.0,1650,5102,1.0,0,4,8,1300,350,1953,47.6524,-122.404
